view_count,wishlist_add_count,cart_add_count,buy_count,price_change_pct
14,3,1,1,4.04
38,4,2,2,5.0
12,1,1,0,2.02
50,8,3,2,4.98
5,1,1,1,1.67
2,0,0,0,-2.55
16,4,2,0,4.35
3,0,0,0,-2.31
1,0,0,0,-2.88
12,4,2,1,4.68
15,3,0,1,4.07
15,2,1,0,3.32
10,3,1,0,2.81
47,9,2,0,5.0
3,0,0,0,-2.23
35,7,4,0,5.0
7,0,0,0,-1.11
43,3,4,2,5.0
6,0,0,0,-1.54
12,0,1,1,2.87
3,0,1,0,-1.51
21,2,3,0,4.67
11,1,3,0,3.52
4,0,3,0,1.11
3,0,0,0,-2.24
3,0,0,0,-2.35
2,1,0,0,-1.45
13,0,1,1,3.54
1,0,0,0,-2.87
50,8,10,0,5.0
12,2,1,0,2.51
6,0,0,0,-1.5
14,3,1,0,3.51
46,8,1,3,5.0
51,5,6,0,5.0
4,0,0,0,-2.22
2,1,0,0,-1.91
11,0,1,1,2.73
1,1,0,0,-1.76
19,1,4,1,4.63
37,6,3,1,5.0
2,0,0,0,-2.21
4,0,0,0,-1.57
1,0,0,0,-2.43
45,10,6,2,5.0
2,0,0,0,-2.46
21,2,0,2,4.54
48,2,6,2,5.0
21,0,1,1,4.19
1,0,0,0,-2.73
38,6,3,3,5.0
5,0,0,0,-1.78
2,0,0,0,-2.39
4,0,0,0,-2.01
18,0,0,0,2.56
7,3,1,1,3.55
4,0,0,0,-1.74
19,1,2,0,3.83
4,1,0,0,-1.26
2,0,0,0,-2.53
7,0,6,0,3.85
2,0,0,0,-2.34
17,1,1,0,3.24
11,0,0,0,0.42
4,0,0,0,-1.76
5,0,0,0,-1.66
3,1,0,0,-1.5
36,6,8,1,4.78
19,2,1,0,4.07
0,0,0,1,-1.23
10,1,1,1,3.06
1,0,0,0,-2.51
3,0,1,0,-1.03
4,0,0,0,-1.92
45,7,5,3,5.0
5,1,0,0,-0.96
1,0,1,0,-1.86
13,3,2,2,4.94
21,2,2,0,4.56
3,1,0,0,-1.87
16,3,3,0,4.31
2,1,0,0,-1.99
2,1,0,0,-1.82
19,0,1,1,4.11
6,0,0,0,-1.3
1,1,2,0,-0.2
2,0,0,0,-2.12
20,0,1,1,4.0
4,0,0,0,-1.6
9,0,0,0,-0.47
1,0,0,0,-3.1
0,0,0,0,-2.79
19,5,4,1,4.98
2,1,0,0,-1.99
6,0,1,0,-0.12
47,7,0,3,4.6
2,2,0,0,-1.17
2,1,0,0,-2.09
65,5,5,0,5.0
9,1,1,0,1.13
5,1,1,0,-0.11
3,0,0,0,-2.33
0,0,0,0,-2.88
2,0,0,0,-2.46
1,0,0,0,-2.83
15,2,3,0,3.95
0,0,0,0,-2.89
12,4,4,0,4.24
0,0,0,0,-2.77
21,1,2,0,4.3
41,10,2,1,4.96
22,4,0,1,4.94
13,3,1,0,3.17
1,0,0,0,-2.65
4,0,2,0,0.11
5,1,0,0,-0.94
5,0,0,0,-1.86
4,0,0,0,-2.02
19,5,1,0,4.22
9,4,2,0,3.53
3,0,0,0,-2.14
4,1,0,0,-1.35
14,1,2,1,4.0
1,2,0,0,-1.64
3,1,0,0,-1.7
0,0,0,0,-3.08
51,6,3,1,5.0
2,0,0,1,-1.1
2,0,1,0,-1.52
1,0,1,0,-2.06
54,9,4,3,4.87
4,1,0,0,-1.16
4,1,0,1,0.31
38,7,4,0,4.87
14,1,1,2,4.29
12,2,2,1,4.25
3,0,0,0,-2.0
19,5,3,0,4.83
1,1,1,0,-1.16
14,2,3,0,4.12
39,7,4,1,4.86
4,0,1,0,-1.15
5,1,0,0,-0.69
2,1,0,0,-2.15
5,0,0,0,-1.54
2,0,0,0,-2.6
12,3,2,0,3.64
0,0,0,0,-3.18
14,1,2,0,3.64
7,0,0,0,-0.87
16,3,1,0,3.97
14,0,1,0,2.3
15,1,2,0,3.43
5,0,1,0,-0.56
19,3,1,1,4.38
12,0,4,0,3.54
19,1,0,0,2.87
3,0,0,0,-2.2
5,0,0,1,-0.19
19,2,2,0,4.46
49,3,5,1,5.0
2,0,0,0,-2.35
11,6,3,0,4.8
2,0,0,0,-2.45
7,1,0,1,1.48
10,1,0,1,2.11
2,0,0,0,-2.71
1,1,0,0,-2.16
1,0,0,0,-2.5
19,1,1,0,3.38
2,0,0,0,-2.31
15,1,2,0,3.54
12,2,3,0,3.78
5,0,1,0,-0.75
6,0,0,1,0.28
6,1,1,0,0.3
44,5,3,0,4.92
4,1,0,0,-1.45
14,1,0,0,2.12
2,0,2,1,1.09
49,6,11,1,4.87
1,1,0,1,-0.66
1,0,0,0,-2.67
5,1,0,0,-0.75
8,1,0,0,-0.11
3,0,0,0,-2.05
1,0,0,0,-2.82
21,2,1,0,4.07
2,0,0,0,-2.45
1,0,0,0,-2.9
15,5,3,1,4.61
11,2,1,0,2.46
11,2,2,0,3.12
24,4,5,0,4.96
12,2,2,0,3.47
2,1,0,0,-1.96
13,2,1,0,2.83
3,0,0,0,-2.08
13,2,2,0,3.43
3,1,1,0,-0.55
1,0,0,0,-3.0
2,0,0,0,-2.4
20,1,1,0,3.84
42,6,3,0,5.0
18,6,2,0,4.8
40,3,7,1,5.0
1,0,0,0,-2.69
40,7,9,1,5.0
5,1,1,0,-0.16
2,0,0,0,-2.52
17,3,2,1,4.68
2,1,0,0,-1.59
2,0,0,0,-2.3
1,0,0,0,-2.58
3,1,0,0,-1.45
21,1,0,0,3.57
1,0,1,1,-0.3
2,2,0,0,-1.32
1,0,0,0,-2.8
8,0,0,1,0.81
49,6,8,1,4.98
9,3,1,0,2.42
1,0,0,0,-2.8
19,3,3,1,4.86
46,4,4,3,5.0
3,0,1,0,-1.37
45,7,6,2,5.0
47,9,2,1,4.91
0,1,0,0,-2.33
11,3,1,2,4.42
20,4,1,0,4.33
6,0,0,0,-1.24
4,0,0,0,-2.23
12,1,1,0,2.27
4,0,0,0,-2.01
40,5,8,3,4.85
3,0,0,0,-2.31
3,0,0,0,-2.29
52,8,10,2,4.8
4,1,0,0,-1.11
4,0,0,0,-1.89
6,1,1,0,0.48
11,2,3,2,4.73
2,0,0,0,-2.43
2,1,0,0,-1.67
14,1,1,1,3.89
4,1,0,0,-1.27
4,0,0,0,-1.84
15,1,1,0,2.82
4,0,0,0,-1.91
7,0,0,0,-1.0
13,3,1,0,3.19
2,0,0,0,-2.29
15,1,2,0,3.49
42,6,3,5,4.9
3,1,0,0,-1.76
12,5,0,0,3.55
5,0,0,0,-1.74
1,0,0,0,-2.74
2,0,0,0,-2.26
14,3,2,0,3.82
2,1,0,1,-0.34
4,1,0,0,-1.17
12,0,2,1,3.4
2,0,0,0,-2.7
17,2,1,1,4.27
4,1,0,0,-1.67
0,0,0,0,-3.15
4,0,0,0,-1.8
18,1,2,0,3.92
15,2,0,0,2.69
3,1,1,0,-0.54
1,0,0,1,-1.28
3,1,0,0,-1.52
53,7,6,0,4.96
15,2,2,1,4.61
18,3,2,0,4.14
4,0,0,0,-1.66
3,0,1,0,-1.37
15,1,2,1,4.02
41,7,5,0,5.0
18,1,1,2,4.48
44,4,2,0,4.88
22,1,2,0,3.99
3,0,0,0,-2.14
10,1,2,0,2.68
3,0,0,0,-2.14
8,1,3,0,2.71
7,1,2,0,1.8
15,1,2,1,4.18
3,1,0,0,-1.68
49,8,5,1,4.84
0,0,0,0,-2.95
2,1,0,0,-1.97
8,2,0,1,2.3
11,1,1,0,1.89
5,0,0,0,-1.51
3,1,1,0,-0.81
20,1,4,0,4.51
3,0,1,0,-1.25
3,1,0,1,-0.22
3,0,0,0,-2.3
19,5,1,0,4.67
12,0,1,1,3.03
7,0,0,0,-1.2
42,10,6,2,4.96
2,0,0,0,-2.34
18,2,1,1,4.34
5,0,0,0,-1.5
14,0,3,0,3.46
14,3,1,0,3.71
1,1,0,0,-2.3
3,0,1,0,-1.32
2,2,0,0,-1.34
3,2,0,0,-0.91
17,1,0,1,4.05
12,2,2,1,3.74
3,0,0,0,-1.96
16,4,2,1,4.83
10,2,1,0,2.24
4,0,1,0,-1.02
11,1,4,1,4.24
16,1,3,0,4.19
5,0,0,0,-1.51
4,0,0,0,-2.11
49,10,2,1,5.0
13,1,3,0,3.65
21,2,2,0,4.17
0,1,0,0,-2.24
0,1,0,0,-2.61
7,1,0,0,-0.29
13,4,0,0,3.4
5,0,0,0,-1.65
1,0,0,0,-2.65
17,1,2,0,3.67
47,8,8,3,5.0
9,3,0,0,1.72
5,0,1,0,-0.68
1,0,0,0,-2.87
12,2,1,0,2.7
3,0,0,0,-2.08
11,3,3,0,4.0
18,1,1,0,3.47
15,2,2,0,3.92
1,0,0,0,-2.6
2,1,1,0,-0.87
4,1,1,0,-0.29
14,4,1,1,4.42
6,0,0,0,-1.34
6,0,0,0,-1.13
1,0,0,0,-2.9
16,1,1,1,3.93
48,6,6,1,4.88
2,0,0,0,-2.39
14,0,0,2,3.81
1,0,0,0,-2.83
22,1,3,0,4.66
2,0,0,0,-2.42
8,0,0,0,-0.85
18,1,1,1,4.26
2,0,0,1,-0.83
1,1,1,0,-1.33
4,0,0,0,-1.88
2,1,0,0,-1.96
22,3,3,0,4.29
2,0,0,0,-2.45
2,1,0,0,-1.93
6,0,0,0,-1.41
3,0,1,0,-1.58
2,1,0,0,-1.95
2,0,0,0,-2.54
35,6,7,3,5.0
45,9,8,1,5.0
21,0,1,1,3.92
1,0,0,0,-2.86
7,0,0,0,-0.97
15,3,0,1,3.99
15,3,1,1,4.13
22,4,3,1,5.0
1,0,0,0,-2.58
8,0,0,0,-0.7
20,1,1,0,3.72
6,1,0,0,-0.82
6,0,0,0,-1.25
13,1,0,0,1.56
6,0,1,0,-0.53
5,1,1,0,0.04
3,0,0,0,-2.31
45,10,2,2,5.0
5,0,0,0,-1.41
46,6,6,4,5.0
7,1,0,0,-0.38
35,8,4,1,4.95
10,3,0,1,3.13
15,1,2,1,4.15
2,0,0,1,-0.72
0,0,0,0,-2.88
47,10,4,3,4.94
5,1,2,0,0.72
5,0,0,0,-1.78
2,0,1,0,-1.7
3,0,1,1,0.47
39,3,9,3,4.86
13,1,0,1,2.8
31,6,4,2,5.0
1,0,0,0,-2.92
33,4,2,1,5.0
11,3,3,0,3.94
55,8,6,3,4.94
14,3,1,1,4.29
14,1,1,2,4.25
43,3,5,1,4.99
11,1,1,0,2.04
12,2,1,0,2.8
1,0,0,0,-2.59
41,3,3,2,4.91
14,2,0,0,1.99
44,7,7,3,5.0
4,1,0,0,-1.04
17,1,1,0,3.09
3,0,0,0,-1.92
18,5,1,1,4.76
3,0,0,0,-2.42
19,2,0,0,3.48
4,0,0,0,-1.95
14,3,2,0,3.88
2,0,0,0,-2.36
0,1,0,0,-2.47
45,6,4,2,4.9
6,0,0,0,-1.04
4,0,0,0,-1.83
3,0,1,0,-1.41
18,2,0,0,3.54
47,7,7,0,4.94
31,8,7,1,5.0
18,1,0,1,3.99
7,5,3,1,4.48
20,2,1,0,4.25
17,3,1,0,4.18
11,2,4,0,4.07
21,1,1,0,4.21
6,1,0,0,-0.85
1,1,0,0,-2.09
18,4,0,0,3.92
3,0,0,0,-2.07
1,0,0,0,-2.63
3,0,0,0,-2.03
52,7,7,1,5.0
4,0,0,0,-1.66
45,3,8,1,5.0
17,0,3,0,3.89
4,1,1,0,-0.3
0,0,0,0,-3.0
52,6,4,0,4.82
2,1,0,0,-1.94
2,2,0,1,0.52
15,3,4,0,4.58
6,0,0,0,-1.2
5,0,0,0,-1.51
64,5,9,4,4.77
9,2,2,0,2.73
0,1,1,0,-1.68
4,1,0,1,0.36
15,1,3,0,4.03
9,0,1,0,0.54
49,5,9,0,5.0
4,1,0,0,-1.44
2,0,1,0,-1.31
50,5,8,3,4.88
2,0,0,0,-2.28
2,0,0,0,-2.53
6,0,0,1,0.37
18,1,3,1,4.74
16,2,7,0,4.6
0,0,0,0,-2.63
6,0,0,0,-1.06
38,4,6,0,5.0
15,3,1,1,4.15
3,0,1,1,0.27
19,0,3,1,4.3
3,0,0,0,-2.24
16,3,2,0,4.02
18,3,1,0,4.18
4,0,0,0,-1.61
2,0,0,0,-2.69
16,4,4,0,4.92
14,0,0,1,2.59
1,0,0,0,-2.66
15,4,1,0,4.03
4,0,0,0,-1.69
3,0,0,0,-2.04
17,1,2,0,3.86
4,0,0,0,-1.91
17,2,5,0,4.88
0,0,0,0,-3.12
5,0,0,0,-1.7
15,3,3,0,4.33
3,1,0,0,-1.64
2,0,0,0,-2.45
6,0,1,0,-0.13
0,1,2,0,-0.66
4,0,0,0,-1.99
1,0,0,0,-2.55
3,0,0,0,-2.05
1,0,0,0,-2.62
3,1,0,0,-1.5
2,0,1,0,-1.61
13,4,1,0,3.65
15,2,2,0,3.73
15,2,1,0,3.02
15,3,1,0,3.52
15,5,3,1,5.0
44,7,6,2,5.0
16,6,2,0,4.61
3,0,0,0,-2.14
16,3,0,1,3.88
3,0,0,0,-1.96
1,0,0,0,-2.46
4,0,0,0,-1.98
0,0,2,0,-1.25
16,4,1,0,3.94
4,0,2,0,0.08
3,1,0,0,-1.48
45,8,6,1,4.98
18,0,2,1,4.34
12,2,1,1,3.54
51,5,5,1,5.0
2,1,0,0,-1.77
22,1,2,0,4.14
4,0,0,0,-1.87
20,0,2,0,4.11
12,1,2,0,2.91
4,0,0,0,-1.87
4,1,1,0,-0.35
8,1,1,0,0.83
12,3,1,0,3.26
13,3,2,1,4.34
2,0,0,0,-2.38
4,0,0,0,-1.82
11,2,0,0,1.46
2,0,0,0,-2.55
40,7,7,0,4.99
7,2,0,2,3.34
16,1,1,1,3.81
11,2,2,1,4.03
3,0,0,0,-2.21
57,4,4,1,4.9
46,3,7,4,4.92
3,0,0,0,-2.08
2,0,1,0,-1.57
40,7,2,2,4.88
11,2,1,1,3.51
2,0,1,0,-1.74
16,4,3,0,4.83
46,9,10,2,4.88
24,5,0,1,4.77
10,2,2,0,2.81
43,8,9,0,5.0
13,4,1,0,3.85
46,5,1,1,4.98
2,0,0,0,-2.56
8,1,0,0,0.1
50,11,8,2,5.0
4,0,1,0,-0.97
2,0,0,0,-2.66
17,2,1,1,4.43
5,1,0,0,-0.74
1,1,1,0,-1.37
4,0,0,0,-1.93
6,4,0,0,1.35
17,1,0,1,3.74
11,3,0,0,2.07
13,2,0,0,2.24
13,0,1,0,1.98
10,1,3,0,3.18
3,0,1,0,-1.38
15,1,2,1,4.48
1,0,1,0,-2.07
2,2,1,0,-0.36
2,1,0,0,-1.9
3,0,0,0,-2.34
3,2,1,0,0.1
3,0,0,0,-2.11
4,0,1,0,-0.75
5,1,0,1,0.57
3,0,0,0,-2.1
1,0,0,0,-2.68
3,1,0,0,-1.67
52,6,2,2,5.0
39,5,5,3,4.94
10,0,0,0,0.17
3,1,0,0,-1.7
16,2,2,0,4.16
2,0,0,0,-2.46
2,0,0,0,-2.59
3,1,0,0,-1.32
5,0,0,0,-1.54
20,2,2,1,4.8
17,2,0,0,2.98
13,3,1,0,3.29
14,4,1,0,3.73
4,0,0,0,-1.92
2,0,0,0,-2.54
41,9,7,4,5.0
4,0,0,0,-2.0
4,0,0,0,-1.71
18,3,0,0,3.43
3,0,0,0,-2.05
2,0,0,0,-2.44
5,1,0,0,-0.83
3,0,1,0,-1.18
6,0,0,0,-1.12
19,3,1,1,4.58
8,1,0,0,0.28
14,1,4,1,4.21
1,0,0,0,-2.66
5,1,0,0,-0.79
3,0,0,0,-2.28
44,6,6,1,5.0
4,1,1,0,-0.73
43,5,3,1,4.76
2,0,0,0,-2.56
2,1,0,0,-1.77
20,3,1,1,4.62
15,0,3,2,4.5
18,1,5,1,4.77
4,1,1,0,-0.15
1,0,0,0,-2.69
40,13,14,0,5.0
2,1,0,0,-1.64
7,2,1,0,0.98
2,2,1,0,-0.54
5,0,1,0,-0.69
4,0,0,0,-1.64
3,0,1,0,-1.35
6,1,1,0,0.35
6,2,0,0,-0.01
5,1,0,0,-0.88
4,0,0,0,-1.87
49,8,2,0,5.0
15,2,2,1,4.19
3,0,0,0,-2.09
1,0,0,0,-2.77
20,1,2,0,4.17
2,0,0,0,-2.47
3,0,0,0,-2.03
2,1,1,0,-1.16
2,1,1,0,-0.99
3,0,0,0,-2.12
15,1,1,0,3.05
5,0,1,0,-0.64
44,2,3,1,4.91
3,1,0,0,-1.61
22,0,3,1,4.54
4,0,1,0,-0.95
2,0,1,0,-1.33
3,0,0,0,-2.32
10,3,3,0,3.8
13,2,0,3,4.38
16,1,1,1,3.95
9,2,0,0,0.8
3,1,0,0,-1.51
5,0,0,0,-1.48
15,6,0,1,4.03
46,6,3,5,5.0
17,1,2,0,3.82
4,0,0,0,-1.8
13,3,1,2,4.38
5,1,0,0,-0.94
2,1,0,0,-1.93
2,2,0,0,-1.26
6,3,0,0,0.57
6,1,0,1,1.16
24,2,4,1,4.72
4,0,0,0,-1.76
44,2,3,1,5.0
47,12,4,0,4.97
5,0,1,0,-0.69
2,1,0,0,-2.02
5,0,0,0,-1.76
46,8,10,1,5.0
3,0,0,0,-1.9
2,0,1,0,-1.88
2,0,0,0,-2.39
34,4,6,2,4.96
3,0,0,0,-1.93
0,0,0,0,-3.15
18,3,1,0,4.03
36,3,6,2,5.0
13,3,1,0,3.05
14,0,5,1,4.93
17,0,0,0,2.28
49,9,5,0,5.0
46,8,6,1,5.0
1,0,1,0,-2.06
6,0,0,0,-1.19
4,0,1,0,-1.04
18,1,1,1,3.95
17,0,3,1,4.57
16,0,0,0,1.53
11,4,2,0,3.88
4,1,0,0,-1.26
2,0,1,0,-1.28
24,2,1,1,4.53
17,4,0,0,3.79
16,0,0,2,3.94
16,3,2,0,4.25
34,5,3,2,5.0
17,3,1,0,3.92
13,1,1,0,2.5
21,2,1,1,4.64
5,0,0,0,-1.49
17,2,4,1,4.81
37,10,3,4,4.95
49,5,1,2,5.0
3,0,0,0,-2.27
18,3,2,1,4.54
5,0,0,0,-1.6
42,8,6,1,4.95
6,0,0,0,-0.91
2,0,0,0,-2.59
8,0,0,0,-0.74
17,2,0,0,3.14
1,1,0,0,-1.95
18,1,0,1,3.63
4,0,0,0,-1.75
1,0,0,0,-2.55
15,2,2,2,4.72
2,0,1,0,-1.72
40,7,6,0,4.89
5,2,0,0,-0.37
11,2,1,0,2.5
13,4,1,0,3.81
44,9,4,1,4.94
11,4,1,0,3.15
1,0,1,1,-0.45
2,0,0,0,-2.49
0,0,0,0,-2.82
2,1,0,0,-2.02
3,0,1,0,-1.45
21,4,1,1,4.7
5,0,0,0,-1.57
2,1,0,0,-1.84
14,1,1,0,2.63
1,0,0,0,-2.68
14,4,1,0,3.61
4,0,1,0,-1.03
16,2,4,0,4.49
1,0,0,0,-2.44
2,0,0,0,-2.29
13,1,4,0,4.11
33,5,7,2,4.8
6,1,1,0,0.4
6,0,0,0,-1.4
5,0,0,1,-0.36
3,1,0,0,-1.46
0,0,0,0,-2.82
6,1,0,0,-0.78
6,0,0,0,-1.22
12,4,1,1,4.17
14,2,0,1,3.42
15,0,0,0,1.69
4,2,0,0,-0.49
21,1,2,0,4.2
15,1,3,1,4.3
18,1,2,0,4.12
42,8,5,2,5.0
13,0,3,0,3.58
3,1,0,0,-1.48
6,1,0,1,0.84
22,0,1,0,3.61
14,3,2,0,4.13
5,0,0,0,-1.54
36,12,8,2,5.0
22,1,0,0,3.44
43,6,4,1,5.0
8,0,0,0,-0.52
10,0,1,0,0.78
45,3,7,3,5.0
4,0,0,0,-2.02
43,4,5,1,4.91
16,4,1,1,4.53
6,0,0,0,-1.21
1,1,0,1,-0.75
18,0,4,0,4.66
3,0,0,0,-2.04
19,2,1,1,4.49
8,0,0,0,-0.75
42,7,10,0,5.0
17,3,0,0,3.25
44,5,11,1,4.82
1,0,0,0,-2.74
1,0,0,0,-2.73
3,0,0,0,-2.33
15,4,2,0,4.41
12,1,0,0,1.12
3,0,0,0,-1.93
7,0,0,1,0.74
41,11,6,1,5.0
6,0,0,0,-1.3
14,1,6,0,4.45
5,0,0,0,-1.37
16,0,2,0,2.98
52,2,7,1,4.98
3,1,1,0,-0.68
13,4,2,0,4.11
17,3,1,1,4.48
3,1,0,0,-1.86
40,9,3,4,4.95
11,1,3,0,3.23
49,6,6,2,5.0
40,6,7,1,4.96
3,0,1,0,-1.28
14,3,2,1,4.54
4,1,0,0,-1.59
4,0,0,0,-2.21
6,1,0,0,-0.68
48,10,8,1,5.0
41,8,4,1,5.0
13,3,0,0,2.52
23,0,0,0,3.55
2,0,0,0,-2.53
4,1,0,0,-1.36
3,0,0,0,-1.98
11,2,5,1,4.77
11,4,2,0,3.96
4,0,0,0,-2.03
0,0,0,0,-2.65
1,0,1,0,-1.93
41,9,5,2,5.0
3,1,0,0,-1.38
3,0,0,0,-2.31
20,2,1,0,3.94
17,2,0,1,4.11
6,0,1,0,-0.25
4,0,0,0,-1.83
3,1,1,0,-0.67
2,0,0,0,-2.53
2,0,0,0,-2.62
3,0,0,0,-2.06
3,0,0,0,-2.33
11,2,0,0,1.68
17,1,4,1,4.7
14,0,2,1,3.78
11,0,1,1,2.67
4,0,0,0,-2.01
2,0,0,0,-2.35
20,1,3,0,4.41
16,0,2,0,3.32
6,0,0,1,0.18
2,0,0,0,-2.48
4,1,0,0,-1.27
16,4,0,1,4.32
4,2,1,0,0.35
4,0,0,0,-1.9
16,4,1,1,4.44
1,0,0,0,-2.73
46,7,3,2,5.0
11,0,2,1,3.49
11,0,3,0,3.21
4,0,0,1,-0.17
22,4,1,1,4.9
19,2,2,0,4.47
4,0,0,0,-1.82
2,0,0,0,-2.37
3,1,0,0,-1.66
17,5,1,0,4.33
14,0,3,0,3.53
0,0,0,0,-2.95
4,1,0,0,-1.43
17,3,0,1,4.17
12,3,1,0,3.1
15,1,1,1,3.65
1,0,1,0,-1.69
1,1,1,0,-1.43
4,2,0,0,-0.6
16,2,1,0,3.54
43,3,5,0,4.83
16,2,2,0,3.98
0,0,0,0,-2.85
1,0,0,0,-2.7
50,5,6,0,4.99
1,0,1,0,-1.99
7,0,0,0,-0.6
4,0,0,1,-0.34
3,0,0,0,-2.11
1,1,0,0,-2.23
1,2,0,0,-1.76
5,0,0,0,-1.61
19,0,0,0,2.59
5,0,0,1,0.12
42,8,6,1,4.96
3,1,0,0,-1.59
49,9,2,1,4.71
41,2,4,2,5.0
4,3,0,0,0.14
49,4,5,2,4.99
14,0,1,1,3.45
5,1,0,0,-0.87
1,0,0,0,-2.56
2,0,2,0,-0.66
1,0,0,0,-2.77
12,1,4,0,3.71
3,1,0,0,-1.67
1,0,0,0,-2.66
21,2,2,1,4.62
45,5,5,3,4.95
4,1,2,0,0.65
0,0,0,0,-2.95
5,0,0,0,-1.53
1,0,0,0,-2.54
50,5,3,2,5.0
18,1,2,1,4.42
1,1,0,0,-2.36
20,2,4,0,4.56
7,0,2,0,1.14
2,0,0,0,-2.42
21,3,1,0,4.21
5,0,0,0,-1.79
7,0,0,0,-1.32
4,1,0,0,-1.35
7,5,2,0,3.68
14,1,0,1,3.27
12,2,2,0,3.35
3,0,0,0,-1.98
37,2,8,1,5.0
14,2,2,1,4.08
16,1,1,1,4.17
1,0,0,0,-2.72
44,8,5,2,4.87
2,0,0,0,-2.49
45,8,8,1,5.0
3,0,0,0,-2.15
2,1,0,0,-1.88
38,9,3,1,5.0
2,0,0,0,-2.51
7,2,1,0,1.3
12,0,1,1,3.02
2,0,0,0,-2.48
6,1,0,0,-0.62
17,0,2,1,3.86
10,4,0,1,3.45
16,4,5,1,5.0
3,0,0,0,-2.12
5,0,1,1,0.66
2,1,0,0,-1.93
11,2,2,0,3.16
4,3,1,0,1.11
3,0,0,0,-1.97
18,1,2,2,4.95
15,0,2,1,4.0
53,5,4,2,4.98
2,0,0,0,-2.43
3,0,0,0,-2.15
2,0,0,0,-2.67
46,5,3,0,4.88
16,2,0,0,2.9
6,0,0,0,-1.25
4,0,0,0,-1.83
16,6,1,2,4.82
16,3,1,1,4.21
14,0,5,1,4.46
50,7,6,1,5.0
52,6,3,4,4.98
23,3,1,1,4.79
7,0,0,0,-1.15
18,2,4,1,5.0
1,0,1,0,-1.78
3,0,0,0,-2.32
4,0,1,1,0.5
1,1,0,0,-2.19
18,4,3,0,4.41
3,0,1,0,-1.0
4,1,2,0,0.52
10,0,2,0,2.03
11,1,2,1,3.75
1,0,1,0,-1.58
20,2,3,0,4.43
2,0,0,0,-2.33
4,0,0,0,-2.05
20,1,3,1,4.66
51,4,4,1,4.65
4,0,1,0,-0.99
2,0,0,0,-2.6
2,1,0,0,-2.3
15,2,3,2,4.64
32,7,0,0,4.9
5,0,0,0,-1.61
13,1,1,0,2.41
51,5,2,4,4.96
12,2,0,0,2.14
2,0,1,0,-1.79
18,3,3,0,4.58
1,0,0,0,-2.72
54,8,6,2,4.85
1,0,0,0,-2.7
10,5,5,3,5.0
3,0,0,0,-2.11
2,0,0,0,-2.33
65,6,10,1,4.96
3,0,0,0,-2.21
47,4,6,2,4.84
17,2,1,0,3.81
3,0,0,0,-2.23
3,0,0,1,-0.67
5,0,0,0,-1.7
2,0,0,0,-2.13
3,0,0,0,-2.03
2,0,1,0,-1.58
45,5,4,2,4.99
11,1,0,1,2.43
9,3,1,0,2.57
14,2,1,0,3.08
46,5,2,1,5.0
14,4,4,0,4.5
9,3,0,0,1.74
39,7,6,0,5.0
33,7,3,2,4.74
3,1,1,0,-0.34
16,4,2,1,4.55
3,1,0,0,-1.61
21,2,3,1,4.72
14,1,0,0,1.68
20,0,2,0,3.87
2,0,0,0,-2.61
12,3,1,0,3.31
13,2,0,0,1.97
1,0,0,0,-2.69
0,0,0,0,-2.87
3,0,0,0,-2.37
17,4,2,1,4.71
44,3,4,1,4.8
3,0,0,0,-2.32
1,1,0,0,-2.31
4,0,1,0,-0.82
5,0,0,0,-1.5
5,0,0,0,-1.86
9,2,2,0,2.68
2,0,0,0,-2.39
14,5,3,0,4.64
51,4,4,1,5.0
3,0,1,0,-1.08
0,0,0,0,-2.89
38,5,6,2,5.0
12,3,1,0,2.97
4,0,0,0,-1.9
10,6,2,0,4.19
7,0,0,1,0.47
7,1,1,0,0.7
46,5,8,0,4.79
1,0,0,0,-2.45
5,0,0,0,-1.91
12,2,4,1,4.3
15,5,0,2,4.64
0,0,0,0,-3.15
3,1,1,0,-0.97
3,0,0,1,-0.64
35,2,12,1,4.76
3,0,2,0,-0.37
5,0,1,0,-0.78
40,7,7,2,5.0
2,0,0,0,-2.43
5,0,0,0,-1.6
3,1,0,0,-1.68
5,0,0,0,-1.59
24,2,0,0,4.16
0,0,1,0,-2.4
3,0,0,0,-2.38
12,3,4,0,4.19
6,0,0,0,-1.43
4,0,0,0,-1.99
3,1,0,0,-1.71
21,3,2,1,4.75
7,0,0,0,-1.03
3,0,0,0,-2.16
7,0,1,0,-0.08
1,0,0,0,-2.76
47,4,2,0,5.0
3,0,1,0,-1.13
2,0,0,0,-2.48
13,2,2,1,4.05
2,0,0,0,-2.2
5,0,0,0,-1.68
3,0,0,0,-2.14
18,2,2,1,4.64
18,3,1,0,3.95
13,3,3,0,3.86
19,1,2,3,4.83
0,0,0,0,-2.94
12,1,1,2,3.95
16,4,2,1,4.54
5,0,0,0,-1.67
9,1,2,2,3.88
2,0,0,0,-2.43
18,3,1,0,4.12
9,0,1,0,0.66
14,3,0,0,2.59
16,5,2,0,4.31
14,1,0,1,3.12
0,0,0,1,-1.52
3,1,1,0,-0.71
17,1,1,0,3.53
3,1,0,0,-1.53
17,0,4,0,4.3
2,0,1,0,-1.57
12,2,2,1,4.07
3,0,0,0,-2.2
1,1,0,1,-0.65
2,0,0,0,-2.21
1,0,1,0,-1.82
18,1,1,0,3.31
34,3,4,0,4.93
2,1,0,0,-2.08
4,1,0,0,-1.4
13,2,2,0,3.27
41,8,2,2,5.0
34,8,4,0,4.93
2,0,0,0,-2.37
